execution	target_folder	target_label	reference_id	reference_origin	reads_with_reported_alignment	reads_unique_best_AS	reads_tied_best_AS_including_target	median_AS	median_identity	median_query_coverage
Lib3barcode17	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode17	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode17	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode17	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	831	831	0	336	0.96059113	0.88596491
Lib3barcode17	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode17	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode18	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode18	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode18	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode18	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode18	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	1	1	0	282	0.9625	0.11699779
Lib3barcode18	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode18	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode19	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode19	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode19	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode19	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode19	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	1	1	0	294	0.975	0.4151436
Lib3barcode19	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode19	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode20	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode20	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode20	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode20	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode20	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	132	132	0	310.0	0.95672977	0.86622807
Lib3barcode20	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode20	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode21	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode21	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode21	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode21	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode21	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	196	196	0	310.0	0.96650718	0.6776883
Lib3barcode21	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode21	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode22	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode22	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode22	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode22	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode22	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode22	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode22	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode23	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode23	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode23	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode23	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode23	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode23	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode23	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode24	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode24	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode24	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode24	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode24	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode24	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode24	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode25	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode25	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode25	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode25	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode25	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	135	135	0	340	0.96178344	0.86842105
Lib3barcode25	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode25	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode26	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode26	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode26	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode26	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode26	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	481	481	0	308	0.93596059	0.88546256
Lib3barcode26	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode26	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode27	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode27	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode27	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode27	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode27	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	736	736	0	344.0	0.96568627	0.88596491
Lib3barcode27	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode27	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode28	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode28	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode28	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode28	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode28	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode28	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode28	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode29	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode29	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode29	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode29	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode29	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	3	3	0	228	0.93939394	0.2145749
Lib3barcode29	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode29	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode30	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode30	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode30	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode30	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode30	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode30	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode30	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode31	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode31	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode31	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode31	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode31	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	122	122	0	324.0	0.95036946	0.8724923
Lib3barcode31	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode31	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode32	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode32	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode32	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode32	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode32	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	237	237	0	348	0.96226415	0.87445887
Lib3barcode32	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode32	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode33	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode33	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode33	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode33	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode33	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	453	453	0	292	0.93467337	0.8956044
Lib3barcode33	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode33	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode34	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode34	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode34	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode34	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode34	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	395	395	0	302	0.94923858	0.88546256
Lib3barcode34	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode34	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode35	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode35	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode35	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode35	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode35	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	410	410	0	315.0	0.94660194	0.89041353
Lib3barcode35	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode35	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode36	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode36	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode36	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode36	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode36	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	466	466	0	344.0	0.96307657	0.88646288
Lib3barcode36	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode36	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode37	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode37	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode37	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode37	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode37	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	600	600	0	354.0	0.96568627	0.88596491
Lib3barcode37	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode37	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode38	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode38	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode38	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode38	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode38	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode38	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode38	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode39	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode39	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode39	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode39	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode39	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	357	357	0	324	0.95263158	0.88646288
Lib3barcode39	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	1	1	0	202	0.8700565	0.18901099
Lib3barcode39	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode40	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode40	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode40	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode40	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode40	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode40	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode40	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode41	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode41	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode41	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode41	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode41	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	1	1	0	256	0.94193548	0.40682415
Lib3barcode41	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode41	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode42	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode42	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode42	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode42	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode42	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	0	0	0			
Lib3barcode42	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode42	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode43	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode43	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode43	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode43	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode43	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	1	1	0	330	0.93596059	0.23157895
Lib3barcode43	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	0	0	0			
Lib3barcode43	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode44	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode44	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode44	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
Lib3barcode44	montagens_Alouatta_palliata_cytomegalovirus	Alouatta_palliata_CMV	REF_c580909e6622	GENBANK_ACCESSION	0	0	0			
Lib3barcode44	montagens_CALHV3	CALHV3	REF_f1a9ba29665a	GENBANK_ACCESSION	1	1	0	270	0.95	0.4119171
Lib3barcode44	montagens_Cebus_albifrons_lymphocryptovirus_1	Cebus_albifrons_LCV1	REF_74f43c8abe03	GENBANK_ACCESSION	1	1	0	324	0.95238095	0.25236167
Lib3barcode44	montagens_consenso_H1	H1_internal_consensus	REF_378d31d8781e	INTERNAL_CONSENSUS	0	0	0			
Lib3barcode45	montagem_LIB_3_HSV6	HSV6	REF_930e089dc61a	GENBANK_ACCESSION	0	0	0			
Lib3barcode45	montagem_LIB_3_HSV7	HSV7	REF_20b40d8dda57	GENBANK_ACCESSION	0	0	0			
Lib3barcode45	montagens_Alouatta_macconnelli_cytomegalovirus	Alouatta_macconnelli_CMV	REF_bf281488920c	GENBANK_ACCESSION	0	0	0			
